-6,00	-10,00	-4,00	-107,00	5,00	-22,00	-63,00	-104,00	6,00	-24,00	7,00	4,00	13,00	-7410,00	-62,00	128,00
0,00	-10,00	4,00	-61,00	-1,00	-20,00	-66,00	-122,00	-5,00	-28,00	3,00	-139,00	20,00	-7399,00	-243,00	150,00
-5,00	-4,00	3,00	-67,00	7,00	-7,00	-89,00	-122,00	4,00	-9,00	-4,00	-44,00	22,00	-7389,00	-284,00	127,00
-9,00	3,00	-24,00	-96,00	23,00	-9,00	-90,00	-138,00	13,00	1,00	-18,00	60,00	20,00	-7378,00	-102,00	107,00
-20,00	19,00	49,00	-112,00	15,00	-16,00	-65,00	-98,00	6,00	27,00	-29,00	-134,00	17,00	-7371,00	62,00	65,00
-20,00	22,00	58,00	-90,00	0,00	-6,00	-51,00	165,00	15,00	47,00	-24,00	-120,00	2,00	-7360,00	11,00	18,00
-21,00	6,00	31,00	-107,00	-22,00	2,00	-34,00	365,00	18,00	29,00	-13,00	79,00	-17,00	-7350,00	55,00	11,00
-15,00	0,00	23,00	-345,00	-10,00	6,00	2,00	290,00	5,00	18,00	-16,00	163,00	-21,00	-7339,00	255,00	-107,00
-10,00	-5,00	22,00	-530,00	10,00	17,00	7,00	132,00	6,00	4,00	-20,00	199,00	-20,00	-7326,00	102,00	-195,00
-1,00	-18,00	12,00	-538,00	7,00	35,00	9,00	-26,00	1,00	-24,00	-6,00	236,00	-15,00	-7318,00	-348,00	-35,00
-6,00	-21,00	-7,00	-397,00	0,00	47,00	7,00	-43,00	-10,00	-26,00	2,00	-3,00	-10,00	-7307,00	-222,00	86,00
-3,00	-24,00	-2,00	-285,00	-15,00	47,00	-12,00	5,00	-6,00	-43,00	0,00	-461,00	-12,00	-7299,00	310,00	53,00
-5,00	-24,00	8,00	-207,00	4,00	36,00	-14,00	-7,00	-14,00	-56,00	0,00	-460,00	-8,00	-7288,00	238,00	62,00
-2,00	-21,00	0,00	-74,00	17,00	24,00	11,00	-59,00	-14,00	-39,00	0,00	-158,00	-3,00	-7278,00	-195,00	87,00
-8,00	-9,00	-27,00	73,00	11,00	22,00	37,00	-75,00	-11,00	-42,00	11,00	-6,00	2,00	-7266,00	-255,00	81,00
-6,00	5,00	-25,00	362,00	6,00	11,00	71,00	-77,00	-7,00	-36,00	22,00	50,00	10,00	-7258,00	96,00	49,00
-11,00	13,00	7,00	547,00	2,00	4,00	86,00	-46,00	2,00	-6,00	33,00	51,00	19,00	-7243,00	377,00	12,00
-7,00	6,00	12,00	724,00	7,00	2,00	63,00	-41,00	-3,00	26,00	38,00	384,00	22,00	-7235,00	30,00	7,00
-12,00	-8,00	-1,00	760,00	4,00	-1,00	64,00	-43,00	-6,00	87,00	21,00	681,00	21,00	-7223,00	-265,00	-29,00
-9,00	-29,00	4,00	489,00	-11,00	11,00	95,00	-33,00	-13,00	140,00	4,00	375,00	25,00	-7213,00	43,00	-57,00
-4,00	-35,00	-3,00	188,00	-27,00	23,00	59,00	-20,00	-8,00	137,00	0,00	167,00	18,00	-7203,00	151,00	-72,00
3,00	-36,00	-15,00	74,00	-26,00	23,00	2,00	-16,00	4,00	107,00	-3,00	-85,00	2,00	-7192,00	-77,00	-122,00
-3,00	-28,00	-6,00	60,00	-19,00	12,00	-3,00	9,00	17,00	41,00	-28,00	-569,00	-3,00	-7180,00	-270,00	-101,00
-2,00	-16,00	4,00	181,00	-13,00	-13,00	3,00	57,00	28,00	-38,00	-43,00	-431,00	-6,00	-7170,00	-386,00	-5,00
-12,00	-9,00	2,00	183,00	-6,00	-31,00	-16,00	37,00	22,00	-92,00	-40,00	-69,00	-12,00	-7159,00	-273,00	67,00
-13,00	-9,00	10,00	-65,00	-12,00	-28,00	-55,00	-1,00	4,00	-118,00	-19,00	19,00	-7,00	-7149,00	6,00	73,00
-15,00	-5,00	10,00	-204,00	-14,00	-14,00	-105,00	-20,00	-5,00	-128,00	-9,00	95,00	0,00	-7136,00	209,00	9,00
-19,00	-2,00	17,00	-193,00	-15,00	0,00	-97,00	49,00	-13,00	-108,00	-5,00	65,00	6,00	-7125,00	68,00	-36,00
-31,00	-5,00	4,00	-144,00	-5,00	3,00	-40,00	204,00	-16,00	-68,00	10,00	91,00	9,00	-7115,00	-6,00	-4,00
-29,00	-3,00	6,00	-148,00	-6,00	10,00	9,00	403,00	-3,00	-31,00	21,00	140,00	6,00	-7105,00	374,00	40,00
-16,00	3,00	13,00	-138,00	-14,00	21,00	20,00	383,00	16,00	-1,00	22,00	-38,00	6,00	-7092,00	413,00	57,00
-11,00	2,00	11,00	-118,00	-7,00	19,00	-6,00	189,00	21,00	6,00	22,00	-39,00	8,00	-7082,00	1,00	44,00
-4,00	0,00	34,00	-92,00	3,00	8,00	-52,00	-29,00	-8,00	15,00	13,00	57,00	5,00	-7070,00	-223,00	46,00
0,00	9,00	0,00	-119,00	9,00	-1,00	-31,00	59,00	-28,00	71,00	6,00	-25,00	9,00	-7060,00	-143,00	47,00
-5,00	0,00	-13,00	-146,00	3,00	-13,00	16,00	214,00	-25,00	117,00	-10,00	-48,00	0,00	-7049,00	6,00	29,00
-4,00	-1,00	-13,00	-122,00	12,00	-14,00	-3,00	163,00	-8,00	59,00	-36,00	-250,00	-8,00	-7037,00	-64,00	9,00
-4,00	-1,00	-18,00	-55,00	10,00	-8,00	-38,00	-161,00	16,00	-18,00	-20,00	-508,00	-3,00	-7023,00	18,00	-22,00
-4,00	-4,00	-9,00	37,00	9,00	-4,00	-56,00	-370,00	10,00	-69,00	24,00	-466,00	-2,00	-7012,00	191,00	-39,00
-10,00	0,00	35,00	121,00	7,00	0,00	-68,00	-350,00	1,00	-94,00	36,00	-474,00	0,00	-7000,00	-56,00	-49,00
-2,00	0,00	49,00	71,00	35,00	7,00	-45,00	-269,00	10,00	-36,00	15,00	-67,00	-3,00	-6988,00	-247,00	-81,00
0,00	0,00	-19,00	-116,00	18,00	14,00	34,00	-285,00	-1,00	12,00	7,00	595,00	-3,00	-6975,00	-146,00	-72,00
-15,00	11,00	-62,00	-185,00	-2,00	34,00	168,00	-284,00	-9,00	15,00	7,00	529,00	-2,00	-6966,00	-41,00	-3,00
-8,00	13,00	28,00	-2,00	9,00	57,00	185,00	-240,00	0,00	50,00	-13,00	544,00	-6,00	-6956,00	-30,00	58,00
-12,00	1,00	25,00	162,00	-16,00	66,00	83,00	-173,00	7,00	55,00	-25,00	672,00	5,00	-6945,00	-133,00	76,00
-14,00	-13,00	2,00	59,00	-21,00	57,00	8,00	-91,00	6,00	-15,00	-6,00	345,00	17,00	-6933,00	-63,00	72,00
-4,00	-12,00	-48,00	-15,00	-6,00	31,00	-14,00	-72,00	8,00	-83,00	13,00	334,00	14,00	-6920,00	112,00	54,00
-16,00	-11,00	-22,00	-41,00	12,00	-8,00	-23,00	-66,00	20,00	-155,00	19,00	170,00	13,00	-6909,00	183,00	33,00
-3,00	-9,00	-16,00	-37,00	-4,00	-19,00	-32,00	-29,00	22,00	-130,00	16,00	-243,00	9,00	-6898,00	224,00	25,00
-17,00	-4,00	0,00	39,00	-10,00	-1,00	-44,00	-7,00	19,00	46,00	7,00	-122,00	3,00	-6886,00	89,00	14,00
-22,00	-9,00	4,00	113,00	4,00	-2,00	-52,00	44,00	-2,00	204,00	-3,00	-235,00	0,00	-6873,00	-70,00	-11,00
-20,00	-6,00	-44,00	72,00	14,00	-2,00	-14,00	105,00	-23,00	247,00	-22,00	-527,00	-2,00	-6861,00	88,00	-28,00
-18,00	3,00	-19,00	38,00	14,00	-23,00	10,00	170,00	-16,00	300,00	-30,00	-311,00	-2,00	-6849,00	174,00	-41,00
-12,00	4,00	-23,00	44,00	13,00	-29,00	12,00	207,00	-6,00	285,00	-29,00	-102,00	0,00	-6837,00	-226,00	-43,00
-4,00	-4,00	-16,00	-44,00	18,00	-14,00	24,00	253,00	-17,00	116,00	-21,00	-128,00	7,00	-6825,00	-480,00	-30,00
-5,00	-4,00	-2,00	-151,00	-19,00	17,00	37,00	312,00	-29,00	-24,00	-10,00	-298,00	12,00	-6812,00	-96,00	-10,00
-7,00	-2,00	-3,00	-149,00	-35,00	27,00	17,00	383,00	-32,00	-108,00	-7,00	-536,00	13,00	-6802,00	272,00	0,00
-8,00	4,00	-17,00	-78,00	-35,00	28,00	-24,00	447,00	-19,00	-251,00	-24,00	-573,00	14,00	-6790,00	234,00	7,00
-11,00	25,00	-22,00	-38,00	-22,00	12,00	-48,00	555,00	9,00	-372,00	-23,00	-354,00	8,00	-6779,00	97,00	21,00
-14,00	38,00	-15,00	-45,00	-9,00	-16,00	-28,00	629,00	7,00	-388,00	4,00	32,00	6,00	-6765,00	-54,00	27,00
-20,00	31,00	-13,00	-58,00	2,00	-20,00	-6,00	224,00	-1,00	-294,00	38,00	554,00	10,00	-6754,00	-185,00	20,00
-21,00	22,00	-3,00	-58,00	-9,00	-1,00	-15,00	-283,00	18,00	-121,00	46,00	944,00	-1,00	-6742,00	-113,00	8,00
-24,00	13,00	-17,00	-62,00	-13,00	-1,00	-40,00	-474,00	35,00	-28,00	18,00	771,00	-1,00	-6731,00	-17,00	-4,00
-25,00	4,00	-8,00	-80,00	-10,00	10,00	-79,00	-500,00	20,00	25,00	19,00	348,00	1,00	-6718,00	-159,00	-14,00
-33,00	6,00	-31,00	-83,00	6,00	25,00	-114,00	-329,00	-2,00	101,00	29,00	224,00	-8,00	-6705,00	-244,00	1,00
-29,00	11,00	-22,00	-72,00	32,00	17,00	-75,00	-239,00	5,00	130,00	0,00	-48,00	-10,00	-6691,00	-41,00	9,00
-24,00	18,00	-20,00	-55,00	31,00	0,00	36,00	-395,00	13,00	168,00	-40,00	-301,00	-10,00	-6679,00	126,00	-3,00
-15,00	30,00	-21,00	-32,00	11,00	-2,00	127,00	-477,00	9,00	203,00	-62,00	18,00	-18,00	-6667,00	51,00	-15,00
-2,00	27,00	-20,00	0,00	-15,00	-12,00	144,00	-384,00	-1,00	177,00	-46,00	20,00	-14,00	-6654,00	0,00	-4,00
2,00	14,00	-13,00	35,00	-14,00	-18,00	112,00	-265,00	-16,00	99,00	0,00	-310,00	-18,00	-6643,00	377,00	24,00
-1,00	-5,00	4,00	81,00	1,00	-13,00	89,00	-180,00	-19,00	6,00	33,00	-43,00	-21,00	-6633,00	625,00	45,00
-10,00	-31,00	-14,00	85,00	13,00	-35,00	81,00	-117,00	-16,00	-44,00	33,00	216,00	-10,00	-6619,00	14,00	40,00
-20,00	-49,00	-38,00	53,00	-1,00	-91,00	33,00	-86,00	-26,00	-11,00	4,00	-48,00	10,00	-6605,00	-560,00	29,00
-17,00	-46,00	17,00	77,00	-21,00	-144,00	18,00	-42,00	-29,00	43,00	-7,00	-421,00	26,00	-6591,00	-394,00	23,00
-18,00	-41,00	0,00	98,00	-18,00	-139,00	17,00	22,00	-5,00	89,00	-2,00	-690,00	43,00	-6579,00	-54,00	16,00
-13,00	-35,00	12,00	106,00	-22,00	-51,00	-35,00	34,00	8,00	75,00	-22,00	-524,00	51,00	-6567,00	122,00	8,00
-14,00	-27,00	-1,00	135,00	-15,00	78,00	-87,00	47,00	9,00	-14,00	-19,00	64,00	50,00	-6554,00	62,00	-14,00
-10,00	-15,00	-2,00	86,00	-18,00	141,00	-91,00	85,00	9,00	-105,00	26,00	435,00	27,00	-6544,00	-66,00	-33,00
-14,00	-6,00	-8,00	8,00	-14,00	148,00	-100,00	83,00	12,00	-121,00	36,00	435,00	23,00	-6532,00	-114,00	-37,00
-4,00	-16,00	-9,00	-14,00	-15,00	139,00	-104,00	59,00	30,00	-105,00	24,00	306,00	19,00	-6518,00	-94,00	-39,00
-3,00	-30,00	-2,00	-8,00	-8,00	121,00	-59,00	28,00	45,00	-72,00	38,00	78,00	10,00	-6503,00	5,00	-28,00
-10,00	-14,00	5,00	33,00	-10,00	86,00	-50,00	-4,00	42,00	1,00	33,00	-43,00	-4,00	-6491,00	23,00	-15,00
-10,00	18,00	2,00	57,00	-6,00	48,00	-27,00	27,00	9,00	52,00	-2,00	-35,00	-28,00	-6479,00	196,00	4,00
1,00	38,00	2,00	95,00	-13,00	9,00	14,00	82,00	-36,00	53,00	-35,00	-29,00	-35,00	-6467,00	399,00	34,00
-1,00	40,00	5,00	73,00	-9,00	-48,00	55,00	93,00	-49,00	61,00	-58,00	20,00	-24,00	-6455,00	163,00	47,00
-3,00	31,00	-3,00	23,00	-3,00	-79,00	79,00	268,00	-34,00	28,00	-56,00	-32,00	-11,00	-6441,00	-55,00	37,00
-9,00	19,00	-1,00	-60,00	-4,00	-78,00	88,00	520,00	-12,00	-19,00	-37,00	-30,00	-7,00	-6428,00	-148,00	20,00
-8,00	8,00	10,00	-164,00	-14,00	-65,00	50,00	642,00	0,00	-27,00	-25,00	129,00	-10,00	-6415,00	-227,00	17,00
-6,00	0,00	-9,00	-248,00	-19,00	-25,00	11,00	751,00	2,00	-18,00	7,00	153,00	-18,00	-6402,00	16,00	26,00
-9,00	-3,00	-7,00	-175,00	-28,00	13,00	-20,00	789,00	11,00	5,00	27,00	295,00	-14,00	-6391,00	60,00	15,00
-8,00	-9,00	12,00	-73,00	-14,00	14,00	-3,00	469,00	-3,00	6,00	13,00	356,00	-11,00	-6380,00	-253,00	-7,00
-20,00	-10,00	13,00	25,00	7,00	-10,00	29,00	-24,00	-1,00	-68,00	28,00	-27,00	-8,00	-6369,00	-268,00	-15,00
-11,00	-15,00	20,00	11,00	26,00	-22,00	30,00	-600,00	31,00	-165,00	29,00	-276,00	3,00	-6353,00	-28,00	-13,00
0,00	-23,00	3,00	-38,00	22,00	-11,00	70,00	-895,00	9,00	-237,00	-2,00	-138,00	25,00	-6339,00	67,00	-16,00
-10,00	-21,00	-4,00	-52,00	20,00	-2,00	45,00	-728,00	-27,00	-242,00	0,00	37,00	25,00	-6329,00	13,00	-17,00
-25,00	-16,00	-1,00	-88,00	29,00	16,00	-22,00	-504,00	-30,00	-94,00	-1,00	-203,00	19,00	-6317,00	16,00	-11,00
-30,00	-9,00	6,00	-19,00	34,00	32,00	-103,00	-363,00	-26,00	137,00	0,00	-678,00	30,00	-6300,00	39,00	0,00
-29,00	-4,00	2,00	70,00	23,00	28,00	-203,00	-271,00	-19,00	309,00	28,00	-723,00	34,00	-6289,00	-49,00	17,00
-19,00	-4,00	9,00	121,00	2,00	-1,00	-188,00	-201,00	-17,00	364,00	26,00	-335,00	30,00	-6275,00	-48,00	25,00
-8,00	-3,00	12,00	176,00	-8,00	-23,00	-79,00	-182,00	-11,00	252,00	6,00	172,00	12,00	-6263,00	100,00	20,00
-1,00	-3,00	39,00	271,00	-2,00	-25,00	33,00	-137,00	13,00	-6,00	10,00	113,00	-9,00	-6253,00	111,00	6,00
-8,00	-6,00	41,00	280,00	-14,00	-31,00	92,00	-92,00	44,00	-217,00	-1,00	-262,00	-15,00	-6237,00	13,00	-6,00
-4,00	-6,00	40,00	228,00	-15,00	-32,00	99,00	-37,00	60,00	-342,00	-11,00	328,00	-7,00	-6225,00	82,00	0,00
-11,00	-11,00	42,00	53,00	-5,00	-36,00	38,00	-3,00	75,00	-402,00	-8,00	1102,00	9,00	-6213,00	135,00	10,00
-18,00	-6,00	-4,00	-40,00	7,00	-38,00	15,00	12,00	70,00	-191,00	-20,00	800,00	15,00	-6201,00	-46,00	6,00
-9,00	-1,00	7,00	127,00	2,00	-43,00	40,00	24,00	30,00	252,00	-34,00	-92,00	0,00	-6188,00	-77,00	1,00
-1,00	0,00	23,00	409,00	-4,00	-37,00	66,00	30,00	-35,00	564,00	-36,00	-471,00	-12,00	-6172,00	208,00	8,00
-9,00	-2,00	17,00	423,00	-15,00	-17,00	87,00	36,00	-75,00	612,00	-23,00	-48,00	-10,00	-6161,00	185,00	8,00
-8,00	-3,00	-13,00	21,00	-25,00	3,00	34,00	72,00	-41,00	460,00	-16,00	-1,00	-7,00	-6149,00	-264,00	-1,00
-14,00	0,00	-16,00	-449,00	-35,00	-2,00	13,00	93,00	-6,00	147,00	-5,00	-293,00	-7,00	-6138,00	-332,00	-1,00
-12,00	0,00	-17,00	-511,00	-49,00	-10,00	40,00	86,00	-24,00	-134,00	12,00	74,00	14,00	-6123,00	-18,00	5,00
0,00	-6,00	-29,00	-298,00	-32,00	-16,00	30,00	79,00	-25,00	-263,00	14,00	160,00	44,00	-6110,00	17,00	10,00
6,00	-14,00	-35,00	-103,00	-21,00	-8,00	-20,00	65,00	-8,00	-322,00	19,00	-94,00	55,00	-6106,00	-61,00	4,00
4,00	-20,00	-23,00	-23,00	-21,00	12,00	-55,00	55,00	-6,00	-380,00	28,00	363,00	34,00	-6098,00	-66,00	-2,00
-1,00	-22,00	-7,00	-31,00	-8,00	23,00	-67,00	39,00	-10,00	-344,00	2,00	883,00	-6,00	-6087,00	-81,00	1,00
1,00	-24,00	3,00	-40,00	19,00	38,00	-61,00	47,00	0,00	-228,00	-28,00	834,00	-27,00	-6073,00	-50,00	11,00
0,00	-18,00	10,00	-32,00	51,00	37,00	-36,00	80,00	1,00	-132,00	-23,00	312,00	-31,00	-6062,00	-16,00	15,00
-1,00	-18,00	-27,00	-8,00	66,00	19,00	-45,00	99,00	-13,00	-27,00	-15,00	-431,00	-38,00	-6047,00	59,00	10,00
3,00	-20,00	-25,00	32,00	51,00	18,00	-53,00	88,00	-6,00	82,00	-20,00	-828,00	-45,00	-6034,00	33,00	5,00
0,00	-18,00	10,00	44,00	48,00	41,00	-82,00	36,00	10,00	112,00	-3,00	-1170,00	-54,00	-6022,00	-152,00	-4,00
3,00	-17,00	26,00	53,00	24,00	48,00	-78,00	-14,00	18,00	98,00	25,00	-1653,00	-47,00	-6010,00	31,00	-5,00
-7,00	-18,00	43,00	24,00	3,00	32,00	30,00	-29,00	31,00	68,00	54,00	-1344,00	-25,00	-5998,00	302,00	-7,00
-18,00	-24,00	46,00	-37,00	-7,00	11,00	129,00	-6,00	31,00	-62,00	49,00	-193,00	-8,00	-5983,00	153,00	-1,00
-19,00	-22,00	38,00	-36,00	-8,00	-6,00	80,00	48,00	2,00	-231,00	-21,00	855,00	10,00	-5970,00	140,00	5,00
-21,00	-15,00	26,00	-21,00	-25,00	-8,00	3,00	73,00	-23,00	-297,00	-64,00	1218,00	37,00	-5958,00	206,00	0,00
-37,00	-6,00	19,00	37,00	-32,00	4,00	-41,00	42,00	-12,00	-218,00	-41,00	946,00	59,00	-5946,00	-124,00	7,00
-38,00	-2,00	14,00	121,00	-33,00	17,00	-75,00	18,00	26,00	-34,00	-13,00	532,00	76,00	-5934,00	-330,00	28,00
-34,00	-7,00	19,00	82,00	-21,00	30,00	-70,00	35,00	34,00	252,00	11,00	234,00	90,00	-5919,00	-93,00	22,00
-51,00	-7,00	14,00	31,00	-8,00	31,00	-17,00	78,00	12,00	530,00	11,00	16,00	92,00	-5906,00	159,00	5,00
-46,00	-10,00	10,00	72,00	-4,00	11,00	50,00	124,00	13,00	616,00	37,00	-245,00	67,00	-5894,00	80,00	-10,00
-31,00	-14,00	2,00	58,00	2,00	-7,00	76,00	78,00	29,00	536,00	99,00	-487,00	37,00	-5881,00	-175,00	-11,00
-22,00	-4,00	6,00	-27,00	9,00	-18,00	50,00	-64,00	32,00	366,00	99,00	-242,00	-25,00	-5868,00	-131,00	9,00
-19,00	13,00	3,00	-156,00	-3,00	-14,00	20,00	-173,00	-24,00	167,00	32,00	132,00	-89,00	-5856,00	31,00	21,00
-9,00	30,00	16,00	-238,00	-16,00	-5,00	9,00	-111,00	-86,00	85,00	-7,00	340,00	-97,00	-5842,00	-12,00	12,00
-6,00	30,00	15,00	-215,00	-20,00	-1,00	22,00	-57,00	-89,00	24,00	-18,00	572,00	-70,00	-5830,00	-76,00	7,00
-4,00	26,00	24,00	-141,00	-18,00	-11,00	81,00	-36,00	-36,00	-186,00	-43,00	165,00	-34,00	-5818,00	-123,00	9,00
-8,00	32,00	24,00	-103,00	-17,00	-6,00	98,00	58,00	14,00	-535,00	-72,00	-388,00	9,00	-5805,00	-21,00	11,00
0,00	36,00	7,00	-88,00	-23,00	0,00	73,00	70,00	18,00	-836,00	-80,00	-125,00	38,00	-5792,00	4,00	1,00
5,00	27,00	0,00	-81,00	-18,00	4,00	34,00	9,00	10,00	-819,00	-85,00	134,00	56,00	-5778,00	-278,00	-3,00
3,00	19,00	14,00	-50,00	-9,00	-4,00	-27,00	-31,00	25,00	-536,00	-59,00	168,00	48,00	-5766,00	-112,00	-2,00
10,00	21,00	30,00	-22,00	14,00	-17,00	-75,00	-6,00	22,00	-272,00	0,00	135,00	22,00	-5756,00	326,00	3,00
18,00	46,00	30,00	10,00	46,00	-28,00	-126,00	29,00	11,00	-120,00	11,00	-42,00	8,00	-5740,00	244,00	0,00
24,00	51,00	36,00	35,00	52,00	-28,00	-108,00	32,00	-1,00	25,00	-1,00	-96,00	10,00	-5727,00	114,00	-3,00
20,00	30,00	25,00	48,00	17,00	-15,00	-48,00	-10,00	-15,00	278,00	34,00	-306,00	8,00	-5716,00	106,00	-2,00
11,00	7,00	8,00	40,00	18,00	-4,00	9,00	-17,00	-21,00	570,00	72,00	-276,00	-9,00	-5703,00	-17,00	13,00
6,00	1,00	26,00	38,00	18,00	-4,00	17,00	4,00	-11,00	683,00	75,00	127,00	-33,00	-5692,00	-34,00	17,00
6,00	11,00	10,00	37,00	6,00	2,00	-18,00	15,00	29,00	652,00	44,00	-113,00	-41,00	-5678,00	-46,00	12,00
8,00	11,00	13,00	38,00	-8,00	13,00	-97,00	-9,00	81,00	584,00	6,00	-448,00	-36,00	-5668,00	-80,00	10,00
3,00	2,00	14,00	38,00	-11,00	2,00	-98,00	-70,00	54,00	388,00	-15,00	-321,00	-32,00	-5653,00	0,00	4,00
-3,00	-8,00	24,00	99,00	-14,00	-17,00	3,00	-85,00	6,00	2,00	-29,00	-169,00	-28,00	-5642,00	54,00	-3,00
3,00	-17,00	23,00	164,00	-18,00	-14,00	69,00	-37,00	-8,00	-373,00	-45,00	33,00	-19,00	-5627,00	170,00	0,00
12,00	-15,00	16,00	179,00	-16,00	-7,00	49,00	8,00	-39,00	-522,00	-37,00	-128,00	-15,00	-5616,00	173,00	5,00
-1,00	-15,00	6,00	133,00	-8,00	-6,00	65,00	25,00	-53,00	-476,00	-4,00	-453,00	-8,00	-5606,00	-192,00	7,00
-16,00	-20,00	-1,00	33,00	-10,00	26,00	64,00	11,00	-13,00	-310,00	11,00	-27,00	18,00	-5593,00	-399,00	3,00
-23,00	-19,00	-4,00	-38,00	-10,00	62,00	18,00	25,00	4,00	-97,00	23,00	513,00	51,00	-5580,00	-219,00	4,00
-8,00	-13,00	4,00	-54,00	-4,00	78,00	-9,00	28,00	-19,00	5,00	30,00	428,00	75,00	-5569,00	-137,00	6,00
-4,00	-7,00	17,00	-65,00	0,00	88,00	-11,00	-10,00	-44,00	21,00	6,00	494,00	76,00	-5557,00	-155,00	6,00
-8,00	-6,00	14,00	-41,00	0,00	102,00	-2,00	-6,00	-52,00	56,00	-1,00	870,00	59,00	-5544,00	-45,00	9,00
-27,00	-4,00	13,00	6,00	10,00	108,00	-9,00	11,00	-29,00	56,00	9,00	471,00	32,00	-5534,00	145,00	11,00
-29,00	-7,00	22,00	-1,00	16,00	91,00	-51,00	20,00	30,00	-22,00	-7,00	-345,00	11,00	-5518,00	265,00	4,00
-23,00	-11,00	22,00	-54,00	3,00	44,00	-94,00	20,00	62,00	-161,00	-25,00	-384,00	2,00	-5502,00	233,00	-6,00
-34,00	-17,00	26,00	-113,00	1,00	-9,00	-102,00	40,00	50,00	-142,00	-29,00	-50,00	7,00	-5493,00	254,00	-8,00
-43,00	-10,00	53,00	-76,00	2,00	-44,00	-48,00	52,00	30,00	27,00	-14,00	177,00	-9,00	-5482,00	195,00	3,00
-44,00	-8,00	54,00	29,00	-6,00	-64,00	33,00	12,00	0,00	67,00	-2,00	241,00	-29,00	-5469,00	-122,00	22,00
-35,00	-15,00	41,00	33,00	-10,00	-73,00	85,00	25,00	-4,00	68,00	-12,00	-27,00	-46,00	-5457,00	-179,00	25,00
-23,00	-17,00	5,00	-9,00	-1,00	-81,00	105,00	11,00	-15,00	145,00	9,00	-169,00	-64,00	-5446,00	-9,00	15,00
-17,00	-9,00	13,00	-34,00	5,00	-89,00	110,00	-24,00	-29,00	227,00	34,00	-73,00	-66,00	-5433,00	-21,00	2,00
-7,00	-10,00	-7,00	-31,00	11,00	-90,00	110,00	-65,00	-18,00	267,00	1,00	-166,00	-55,00	-5421,00	-100,00	-4,00
-17,00	-18,00	-72,00	9,00	-10,00	-76,00	52,00	-34,00	-21,00	199,00	-14,00	-423,00	-23,00	-5409,00	-301,00	-4,00
-22,00	-20,00	-36,00	14,00	-1,00	-61,00	4,00	-4,00	3,00	183,00	18,00	-382,00	21,00	-5398,00	-303,00	0,00
-31,00	-16,00	38,00	8,00	-9,00	-55,00	6,00	-80,00	39,00	192,00	19,00	127,00	51,00	-5386,00	115,00	2,00
-27,00	-13,00	40,00	57,00	-9,00	-45,00	-28,00	-79,00	24,00	41,00	-6,00	193,00	66,00	-5372,00	273,00	4,00
-28,00	-11,00	80,00	65,00	13,00	-25,00	-56,00	-4,00	17,00	-209,00	-11,00	-301,00	77,00	-5363,00	75,00	8,00
-18,00	-10,00	83,00	9,00	-8,00	-19,00	-82,00	13,00	31,00	-483,00	-16,00	-300,00	72,00	-5351,00	4,00	1,00
-8,00	-11,00	79,00	-24,00	-13,00	-18,00	-104,00	11,00	-2,00	-590,00	-33,00	-272,00	49,00	-5338,00	101,00	-6,00
-2,00	-17,00	61,00	-40,00	-17,00	0,00	-120,00	22,00	-25,00	-405,00	-34,00	-545,00	8,00	-5326,00	144,00	-8,00
5,00	-11,00	69,00	-31,00	-10,00	23,00	-110,00	-6,00	-36,00	-162,00	15,00	-313,00	-28,00	-5314,00	-110,00	-11,00
4,00	-8,00	47,00	13,00	2,00	16,00	-76,00	-34,00	-56,00	-2,00	60,00	199,00	-42,00	-5301,00	-317,00	-13,00
-4,00	-11,00	49,00	48,00	2,00	6,00	-5,00	-30,00	-43,00	2,00	70,00	624,00	-44,00	-5291,00	-76,00	24,00
-4,00	-11,00	34,00	60,00	9,00	7,00	66,00	-29,00	-13,00	-114,00	61,00	848,00	-41,00	-5277,00	206,00	46,00
-7,00	-8,00	30,00	9,00	11,00	-6,00	132,00	43,00	-1,00	-90,00	6,00	574,00	-37,00	-5266,00	141,00	26,00
2,00	-5,00	-1,00	-45,00	9,00	-12,00	136,00	108,00	-5,00	231,00	-67,00	344,00	-42,00	-5254,00	-42,00	6,00
-9,00	-5,00	19,00	-52,00	17,00	-4,00	44,00	155,00	11,00	612,00	-59,00	482,00	-21,00	-5241,00	-28,00	13,00
-4,00	-7,00	14,00	-9,00	-10,00	-9,00	-44,00	344,00	60,00	717,00	-38,00	303,00	18,00	-5229,00	6,00	6,00
-17,00	-13,00	7,00	76,00	-4,00	-23,00	-98,00	558,00	61,00	589,00	-41,00	-351,00	40,00	-5218,00	-99,00	2,00
-9,00	-7,00	-4,00	95,00	-13,00	-5,00	-75,00	546,00	32,00	407,00	-2,00	-723,00	40,00	-5209,00	-102,00	2,00
2,00	-11,00	12,00	45,00	-14,00	3,00	-16,00	65,00	18,00	76,00	38,00	-690,00	39,00	-5199,00	2,00	0,00
-15,00	-15,00	20,00	74,00	-4,00	14,00	29,00	-493,00	-2,00	-309,00	42,00	-662,00	29,00	-5186,00	18,00	6,00
-9,00	-23,00	18,00	64,00	20,00	35,00	88,00	-642,00	-20,00	-466,00	35,00	-297,00	14,00	-5174,00	-8,00	4,00
-6,00	-35,00	14,00	9,00	-3,00	38,00	73,00	-434,00	-25,00	-436,00	39,00	269,00	4,00	-5162,00	-6,00	-5,00
