MegaWin ASCII file

[DEFINITIONS]
Version=1
ChannelCount=16
DataType=1
SamplingFreq=1000.000000
FirstSampleTime=0.000000
PhaseName=Raw Free 01/07/2013 17:53:07


[COMMENT]
10L(alternativas_i_d)


[SOURCE NAMES]
RA
OE
OI
ES
RF
BF
TA
GL
RA
OE
OI
ES
RF
BF
TA
GL


[SIDE INFO]
R
R
R
R
R
R
R
R
L
L
L
L
L
L
L
L


[UNITS]
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV
uV




[DATA]
-7,00	6,00	-1,00	61,00	2,00	-14,00	-3,00	0,00	3,00	8,00	-9,00	-18,00	1,00	-7276,00	-5,00	3,00
-1,00	3,00	8,00	60,00	-5,00	-16,00	-5,00	0,00	7,00	-2,00	-3,00	-85,00	0,00	-7265,00	-9,00	2,00
-2,00	0,00	4,00	16,00	3,00	-18,00	-3,00	-1,00	-4,00	2,00	-4,00	-15,00	0,00	-7255,00	-6,00	6,00
-7,00	2,00	0,00	-37,00	4,00	-15,00	-1,00	0,00	-8,00	-4,00	0,00	13,00	2,00	-7242,00	-4,00	10,00
-6,00	0,00	-2,00	-40,00	2,00	-10,00	0,00	-3,00	-7,00	-16,00	-4,00	-28,00	6,00	-7233,00	-5,00	10,00
-8,00	-7,00	0,00	-15,00	0,00	-1,00	0,00	-6,00	4,00	10,00	-3,00	5,00	1,00	-7222,00	-4,00	18,00
-7,00	-10,00	2,00	28,00	0,00	5,00	0,00	-8,00	1,00	10,00	0,00	55,00	8,00	-7214,00	-5,00	15,00
-2,00	-14,00	10,00	52,00	1,00	0,00	-4,00	-5,00	6,00	4,00	10,00	80,00	5,00	-7201,00	-8,00	-2,00
-3,00	-11,00	10,00	45,00	-4,00	-3,00	-4,00	-3,00	2,00	13,00	13,00	79,00	-6,00	-7189,00	-10,00	5,00
-6,00	-12,00	-6,00	33,00	-7,00	-1,00	-4,00	-2,00	-2,00	6,00	0,00	30,00	5,00	-7178,00	-6,00	18,00
-6,00	-14,00	-7,00	26,00	0,00	-2,00	-3,00	-1,00	-2,00	0,00	2,00	6,00	7,00	-7169,00	-5,00	-13,00
-4,00	-13,00	-9,00	20,00	5,00	-5,00	0,00	4,00	-3,00	2,00	3,00	-14,00	-1,00	-7157,00	-13,00	-14,00
-3,00	-12,00	-11,00	16,00	0,00	-6,00	-1,00	2,00	-2,00	-21,00	-12,00	-23,00	9,00	-7147,00	-1,00	10,00
-9,00	-9,00	3,00	-12,00	7,00	-12,00	-2,00	-3,00	0,00	-18,00	-4,00	-42,00	13,00	-7135,00	-1,00	10,00
-6,00	-4,00	0,00	-43,00	11,00	-15,00	-2,00	-4,00	2,00	-13,00	2,00	-78,00	-3,00	-7123,00	-8,00	14,00
-5,00	-6,00	0,00	-58,00	9,00	-6,00	-3,00	-3,00	-3,00	-15,00	1,00	-90,00	3,00	-7114,00	-4,00	21,00
-6,00	-6,00	2,00	-60,00	7,00	0,00	-2,00	0,00	0,00	-8,00	13,00	-87,00	1,00	-7104,00	-8,00	-5,00
-4,00	-9,00	2,00	-55,00	0,00	4,00	0,00	3,00	-1,00	-4,00	-10,00	-2,00	1,00	-7090,00	-9,00	-10,00
-8,00	-5,00	5,00	-21,00	-3,00	3,00	0,00	2,00	3,00	-5,00	-43,00	103,00	4,00	-7079,00	-5,00	-6,00
-6,00	-2,00	4,00	17,00	0,00	-1,00	-1,00	0,00	2,00	-2,00	-27,00	62,00	9,00	-7069,00	-15,00	-14,00
-3,00	-3,00	4,00	30,00	1,00	-7,00	-4,00	1,00	0,00	-1,00	13,00	30,00	7,00	-7057,00	-10,00	0,00
-1,00	-3,00	6,00	39,00	3,00	-9,00	-3,00	3,00	2,00	5,00	55,00	24,00	1,00	-7045,00	-3,00	22,00
-8,00	-2,00	2,00	24,00	-1,00	-11,00	0,00	-4,00	2,00	3,00	81,00	-35,00	0,00	-7036,00	-8,00	19,00
-4,00	-2,00	2,00	-7,00	-4,00	-11,00	0,00	-2,00	0,00	-4,00	78,00	-17,00	0,00	-7021,00	-8,00	12,00
-3,00	-1,00	11,00	-1,00	2,00	-4,00	-2,00	1,00	2,00	-2,00	11,00	43,00	-4,00	-7008,00	-12,00	-2,00
-4,00	-1,00	-4,00	-18,00	0,00	-2,00	-1,00	-2,00	-2,00	-5,00	-89,00	53,00	-1,00	-6998,00	-6,00	-3,00
-6,00	0,00	-23,00	-44,00	1,00	-6,00	0,00	-9,00	0,00	14,00	-105,00	67,00	0,00	-6988,00	5,00	13,00
-3,00	0,00	-4,00	-29,00	-2,00	-1,00	0,00	-4,00	-1,00	16,00	-50,00	42,00	-7,00	-6975,00	0,00	13,00
-6,00	-1,00	23,00	39,00	-3,00	3,00	-4,00	4,00	-5,00	-3,00	-5,00	-5,00	-2,00	-6965,00	-5,00	14,00
-7,00	0,00	-20,00	107,00	2,00	1,00	-4,00	0,00	-4,00	-5,00	39,00	-9,00	1,00	-6955,00	-8,00	25,00
-4,00	-1,00	-38,00	99,00	-3,00	3,00	-2,00	-4,00	-1,00	-6,00	59,00	-53,00	8,00	-6943,00	-15,00	16,00
-3,00	-1,00	-10,00	51,00	-3,00	8,00	-1,00	-2,00	3,00	-16,00	45,00	-122,00	11,00	-6930,00	-11,00	-18,00
-2,00	-6,00	6,00	16,00	-4,00	7,00	-3,00	-6,00	7,00	-9,00	53,00	-129,00	5,00	-6918,00	-9,00	-29,00
-9,00	-4,00	16,00	8,00	0,00	0,00	-3,00	-1,00	4,00	-3,00	41,00	-48,00	5,00	-6907,00	-5,00	-8,00
-7,00	-3,00	12,00	33,00	6,00	-4,00	-2,00	1,00	1,00	0,00	-22,00	64,00	16,00	-6895,00	-6,00	5,00
-5,00	0,00	11,00	43,00	3,00	-7,00	-1,00	0,00	0,00	0,00	-83,00	108,00	12,00	-6882,00	-1,00	7,00
-5,00	2,00	2,00	31,00	3,00	-8,00	-2,00	0,00	0,00	-12,00	-88,00	64,00	6,00	-6871,00	-4,00	8,00
-8,00	2,00	3,00	58,00	5,00	-8,00	-1,00	-1,00	-2,00	-7,00	-41,00	39,00	-2,00	-6861,00	-8,00	10,00
-6,00	0,00	4,00	141,00	0,00	-3,00	-3,00	-1,00	-6,00	-2,00	-16,00	25,00	0,00	-6848,00	-9,00	6,00
-5,00	0,00	-2,00	144,00	-6,00	-6,00	-3,00	-1,00	-4,00	-7,00	-15,00	-24,00	0,00	-6835,00	-4,00	6,00
-2,00	0,00	-6,00	48,00	12,00	-3,00	0,00	-2,00	-2,00	-11,00	-3,00	-41,00	5,00	-6822,00	-4,00	11,00
-4,00	-2,00	3,00	-2,00	3,00	0,00	-1,00	-2,00	2,00	0,00	2,00	-31,00	5,00	-6813,00	-8,00	4,00
-3,00	2,00	6,00	-18,00	0,00	1,00	-1,00	-3,00	-3,00	4,00	9,00	-27,00	-3,00	-6798,00	-14,00	2,00
4,00	2,00	6,00	-41,00	0,00	0,00	-3,00	-2,00	-3,00	3,00	25,00	-7,00	0,00	-6789,00	-9,00	7,00
-2,00	-1,00	-3,00	-49,00	0,00	3,00	-5,00	1,00	5,00	9,00	33,00	-4,00	1,00	-6774,00	-5,00	3,00
-8,00	0,00	-21,00	-55,00	-1,00	0,00	-4,00	1,00	0,00	15,00	57,00	18,00	-2,00	-6764,00	-6,00	4,00
0,00	-4,00	-10,00	-27,00	0,00	-3,00	-1,00	0,00	-1,00	16,00	88,00	85,00	0,00	-6752,00	-5,00	2,00
3,00	-5,00	25,00	0,00	18,00	-3,00	-2,00	0,00	1,00	5,00	87,00	34,00	4,00	-6740,00	-4,00	-2,00
-6,00	-4,00	20,00	-42,00	25,00	-3,00	-1,00	-2,00	-1,00	-6,00	17,00	-48,00	6,00	-6727,00	-4,00	2,00
-10,00	0,00	11,00	-87,00	6,00	-2,00	-3,00	-4,00	-2,00	-8,00	-66,00	-35,00	4,00	-6716,00	-8,00	6,00
-9,00	5,00	24,00	-72,00	-2,00	-1,00	-1,00	-2,00	3,00	-15,00	-91,00	2,00	0,00	-6703,00	-9,00	3,00
1,00	10,00	12,00	-46,00	10,00	2,00	1,00	0,00	-2,00	-14,00	-71,00	20,00	0,00	-6687,00	-4,00	7,00
0,00	13,00	0,00	-37,00	5,00	0,00	2,00	-2,00	0,00	-7,00	-42,00	49,00	6,00	-6675,00	-9,00	6,00
-14,00	8,00	4,00	-25,00	-8,00	-4,00	-6,00	1,00	1,00	2,00	-20,00	99,00	0,00	-6664,00	-8,00	7,00
-16,00	0,00	-2,00	-35,00	-7,00	3,00	-4,00	-1,00	2,00	-1,00	-11,00	49,00	-3,00	-6653,00	-6,00	3,00
-12,00	-1,00	-1,00	-49,00	-4,00	2,00	2,00	-1,00	5,00	-2,00	5,00	-116,00	-5,00	-6640,00	-8,00	-3,00
-15,00	-1,00	-3,00	-1,00	-2,00	-1,00	2,00	-1,00	0,00	-3,00	9,00	-116,00	2,00	-6629,00	-9,00	9,00
-15,00	-4,00	4,00	39,00	-2,00	0,00	-1,00	-4,00	-7,00	4,00	0,00	7,00	16,00	-6619,00	-5,00	21,00
-7,00	-10,00	-1,00	27,00	-2,00	-1,00	2,00	-7,00	-3,00	0,00	12,00	41,00	17,00	-6600,00	-4,00	30,00
-9,00	-3,00	0,00	13,00	-4,00	-8,00	0,00	-4,00	1,00	-2,00	1,00	18,00	13,00	-6589,00	-5,00	26,00
8,00	-2,00	2,00	8,00	-5,00	-6,00	-3,00	-3,00	6,00	0,00	-13,00	-36,00	8,00	-6577,00	-6,00	-2,00
7,00	-1,00	2,00	36,00	6,00	4,00	-9,00	-1,00	1,00	-6,00	7,00	-72,00	4,00	-6565,00	-8,00	-17,00
0,00	3,00	4,00	69,00	5,00	0,00	-4,00	0,00	5,00	-9,00	28,00	-24,00	0,00	-6552,00	-9,00	-9,00
-2,00	0,00	6,00	47,00	-1,00	-4,00	-3,00	2,00	0,00	-2,00	53,00	36,00	-7,00	-6541,00	-9,00	4,00
-2,00	0,00	0,00	-3,00	0,00	2,00	-8,00	0,00	-1,00	-3,00	65,00	59,00	-6,00	-6529,00	-9,00	14,00
-2,00	-3,00	-4,00	-50,00	18,00	0,00	-6,00	-1,00	-1,00	-5,00	49,00	33,00	0,00	-6516,00	-2,00	19,00
-11,00	-3,00	-2,00	-65,00	6,00	-6,00	-4,00	-4,00	-3,00	-6,00	7,00	2,00	1,00	-6501,00	0,00	2,00
-10,00	-2,00	-1,00	-11,00	-2,00	-7,00	-4,00	-7,00	-6,00	0,00	-57,00	9,00	1,00	-6489,00	-8,00	-24,00
-8,00	-3,00	2,00	10,00	-1,00	-11,00	-4,00	-1,00	-1,00	0,00	-66,00	11,00	8,00	-6477,00	-9,00	-28,00
-8,00	-3,00	5,00	-39,00	17,00	-18,00	-2,00	0,00	-2,00	3,00	-34,00	-15,00	10,00	-6465,00	-8,00	0,00
-4,00	-6,00	3,00	-63,00	0,00	-13,00	0,00	4,00	-2,00	1,00	-21,00	-19,00	0,00	-6454,00	-8,00	9,00
-7,00	-9,00	-2,00	-64,00	-1,00	-5,00	0,00	6,00	0,00	0,00	2,00	-7,00	-3,00	-6440,00	-9,00	11,00
-1,00	-6,00	2,00	-96,00	2,00	-10,00	0,00	-1,00	2,00	-1,00	27,00	2,00	-3,00	-6426,00	-1,00	25,00
-1,00	-1,00	6,00	-94,00	-2,00	-6,00	-4,00	-17,00	7,00	-9,00	26,00	-7,00	0,00	-6412,00	-4,00	30,00
-8,00	-4,00	3,00	-23,00	-3,00	-4,00	-3,00	-21,00	1,00	-6,00	7,00	-22,00	5,00	-6401,00	-8,00	11,00
-7,00	-7,00	7,00	-11,00	-3,00	-9,00	0,00	-13,00	0,00	-1,00	-25,00	-31,00	0,00	-6390,00	-5,00	11,00
-4,00	-6,00	2,00	-22,00	-6,00	1,00	-2,00	-2,00	6,00	-4,00	-36,00	-29,00	-3,00	-6379,00	-4,00	11,00
-2,00	-7,00	-9,00	0,00	-5,00	-2,00	-6,00	0,00	2,00	-5,00	-6,00	-1,00	2,00	-6366,00	-8,00	7,00
-9,00	-2,00	-16,00	13,00	-3,00	-4,00	-6,00	0,00	-2,00	-3,00	14,00	2,00	13,00	-6350,00	-4,00	13,00
-9,00	0,00	12,00	-4,00	3,00	-4,00	-3,00	-4,00	-2,00	-9,00	11,00	-8,00	6,00	-6338,00	-1,00	8,00
-4,00	0,00	25,00	-14,00	-1,00	-6,00	-1,00	-9,00	-6,00	-10,00	20,00	61,00	5,00	-6327,00	-4,00	-10,00
-6,00	2,00	5,00	7,00	3,00	-8,00	0,00	-3,00	-6,00	-6,00	57,00	71,00	4,00	-6313,00	-15,00	-17,00
-9,00	-1,00	-6,00	29,00	1,00	-5,00	-3,00	-1,00	-2,00	4,00	71,00	53,00	1,00	-6298,00	-16,00	-10,00
-8,00	-1,00	-7,00	101,00	-1,00	-2,00	-1,00	-2,00	2,00	0,00	15,00	43,00	0,00	-6285,00	-10,00	1,00
-8,00	-1,00	-22,00	189,00	1,00	-3,00	0,00	2,00	5,00	-3,00	-50,00	-80,00	1,00	-6273,00	-4,00	5,00
-7,00	0,00	-15,00	157,00	3,00	-4,00	-2,00	5,00	0,00	-2,00	-69,00	-56,00	3,00	-6262,00	-2,00	-1,00
-7,00	2,00	9,00	66,00	0,00	-1,00	0,00	2,00	2,00	5,00	-52,00	71,00	0,00	-6250,00	-1,00	6,00
-6,00	2,00	0,00	34,00	3,00	-1,00	-2,00	-5,00	0,00	-2,00	-27,00	51,00	0,00	-6236,00	-4,00	11,00
-4,00	2,00	-9,00	59,00	1,00	0,00	-2,00	-4,00	1,00	0,00	-6,00	84,00	5,00	-6223,00	0,00	4,00
-5,00	2,00	0,00	38,00	2,00	5,00	-2,00	6,00	2,00	-3,00	4,00	32,00	5,00	-6209,00	-8,00	7,00
-7,00	-1,00	-6,00	-21,00	-1,00	7,00	-3,00	14,00	2,00	9,00	4,00	-102,00	0,00	-6200,00	-8,00	13,00
0,00	0,00	-6,00	-28,00	-3,00	6,00	-2,00	8,00	-3,00	6,00	-8,00	-29,00	2,00	-6187,00	-7,00	6,00
0,00	-2,00	6,00	-22,00	-1,00	5,00	-3,00	8,00	-5,00	-2,00	-8,00	-37,00	0,00	-6170,00	-8,00	-1,00
-6,00	-3,00	13,00	0,00	-2,00	0,00	-3,00	5,00	-1,00	-4,00	13,00	-140,00	1,00	-6159,00	-9,00	5,00
-9,00	-1,00	9,00	14,00	0,00	-8,00	-2,00	1,00	0,00	0,00	16,00	-88,00	4,00	-6146,00	-4,00	3,00
-6,00	-2,00	3,00	39,00	-2,00	-8,00	-4,00	0,00	2,00	-10,00	8,00	-4,00	0,00	-6134,00	-6,00	-7,00
-5,00	-8,00	3,00	92,00	0,00	-10,00	-3,00	1,00	-2,00	-13,00	0,00	43,00	2,00	-6119,00	-4,00	2,00
-4,00	-8,00	10,00	91,00	3,00	-15,00	0,00	0,00	-2,00	-9,00	-18,00	39,00	-2,00	-6109,00	-8,00	16,00
-8,00	-7,00	13,00	40,00	0,00	-18,00	-2,00	1,00	-1,00	-7,00	3,00	16,00	0,00	-6105,00	-8,00	18,00
-8,00	-4,00	10,00	1,00	3,00	-12,00	-4,00	0,00	2,00	-2,00	52,00	70,00	4,00	-6095,00	-4,00	19,00
-6,00	-3,00	7,00	-4,00	2,00	-6,00	-6,00	2,00	1,00	4,00	45,00	76,00	5,00	-6084,00	-4,00	10,00
-8,00	-1,00	2,00	22,00	1,00	-2,00	-2,00	6,00	0,00	14,00	-4,00	3,00	9,00	-6074,00	-7,00	2,00
-5,00	-2,00	-2,00	19,00	3,00	-1,00	0,00	-1,00	0,00	9,00	-59,00	7,00	9,00	-6061,00	-8,00	-7,00
-4,00	-1,00	-1,00	-39,00	2,00	-2,00	0,00	6,00	-2,00	2,00	-50,00	68,00	5,00	-6044,00	-4,00	-9,00
-3,00	0,00	1,00	-44,00	2,00	-3,00	0,00	1,00	-1,00	0,00	12,00	24,00	6,00	-6032,00	-4,00	9,00
-2,00	1,00	6,00	14,00	2,00	-7,00	2,00	0,00	-2,00	4,00	48,00	-63,00	2,00	-6020,00	-4,00	13,00
-6,00	-2,00	4,00	26,00	-2,00	-10,00	-2,00	2,00	3,00	-2,00	21,00	-85,00	-3,00	-6007,00	-5,00	1,00
-6,00	-4,00	8,00	-12,00	2,00	-6,00	-4,00	-6,00	0,00	-8,00	-32,00	-32,00	-2,00	-5995,00	-7,00	-6,00
-4,00	-10,00	5,00	-46,00	2,00	-3,00	-2,00	0,00	-2,00	-11,00	-50,00	-9,00	0,00	-5979,00	-7,00	-6,00
-6,00	-7,00	-4,00	-17,00	1,00	-4,00	0,00	-3,00	-2,00	-5,00	-16,00	-54,00	2,00	-5969,00	-8,00	0,00
-6,00	-1,00	-11,00	17,00	5,00	-3,00	-3,00	-3,00	0,00	4,00	10,00	-8,00	0,00	-5955,00	-9,00	6,00
-10,00	2,00	-15,00	44,00	2,00	-4,00	-3,00	-3,00	2,00	-1,00	18,00	87,00	-3,00	-5944,00	-2,00	11,00
-8,00	1,00	-2,00	67,00	7,00	0,00	-3,00	-14,00	4,00	-3,00	24,00	62,00	0,00	-5930,00	-3,00	10,00
-7,00	0,00	10,00	78,00	4,00	0,00	-3,00	-18,00	-3,00	-7,00	30,00	6,00	13,00	-5916,00	-8,00	-3,00
-6,00	6,00	19,00	90,00	0,00	1,00	-1,00	-14,00	-2,00	-1,00	7,00	-30,00	12,00	-5905,00	-8,00	2,00
-2,00	4,00	16,00	64,00	-2,00	7,00	0,00	-7,00	-1,00	0,00	-38,00	-25,00	8,00	-5892,00	-8,00	9,00
0,00	-2,00	9,00	-41,00	0,00	8,00	0,00	-6,00	-1,00	-10,00	-32,00	52,00	4,00	-5876,00	-10,00	7,00
-5,00	-1,00	-1,00	-58,00	1,00	3,00	-2,00	-9,00	-1,00	-8,00	0,00	37,00	1,00	-5864,00	-9,00	13,00
-3,00	-1,00	-7,00	7,00	-1,00	2,00	-3,00	-9,00	1,00	5,00	0,00	-24,00	0,00	-5853,00	-9,00	7,00
-2,00	-4,00	-1,00	-72,00	6,00	3,00	-4,00	-10,00	-1,00	0,00	7,00	-7,00	-2,00	-5842,00	-4,00	14,00
-7,00	0,00	4,00	-182,00	0,00	0,00	-1,00	-6,00	-1,00	-5,00	32,00	-24,00	0,00	-5829,00	2,00	26,00
-6,00	3,00	16,00	-176,00	0,00	-6,00	0,00	-9,00	0,00	-8,00	32,00	-35,00	3,00	-5817,00	-1,00	3,00
-2,00	-1,00	17,00	-90,00	4,00	-18,00	-1,00	-13,00	-2,00	-2,00	9,00	-20,00	0,00	-5800,00	-4,00	-3,00
-6,00	-2,00	17,00	-31,00	4,00	-20,00	-3,00	-7,00	-3,00	0,00	-18,00	-20,00	0,00	-5790,00	-4,00	6,00
-5,00	-2,00	8,00	59,00	2,00	-20,00	-8,00	-7,00	-2,00	-7,00	-4,00	5,00	1,00	-5776,00	-7,00	-2,00
-2,00	-2,00	-11,00	105,00	5,00	-23,00	-6,00	-6,00	2,00	-6,00	3,00	11,00	2,00	-5765,00	-4,00	-5,00
-6,00	-1,00	-16,00	82,00	2,00	-25,00	-3,00	-1,00	2,00	3,00	-17,00	32,00	4,00	-5753,00	-8,00	-11,00
-6,00	-1,00	9,00	74,00	5,00	-22,00	-2,00	3,00	-1,00	-4,00	-11,00	95,00	9,00	-5738,00	-11,00	-14,00
-6,00	-1,00	17,00	51,00	2,00	-13,00	-3,00	9,00	0,00	-2,00	0,00	78,00	5,00	-5725,00	-8,00	15,00
-7,00	0,00	14,00	57,00	-1,00	-9,00	-2,00	10,00	2,00	-1,00	0,00	32,00	6,00	-5714,00	-8,00	20,00
-3,00	-2,00	12,00	76,00	-2,00	-1,00	-1,00	5,00	5,00	2,00	1,00	-8,00	0,00	-5701,00	-10,00	15,00
-6,00	0,00	11,00	94,00	1,00	2,00	1,00	0,00	0,00	2,00	-1,00	-24,00	5,00	-5690,00	-5,00	13,00
-5,00	-4,00	-2,00	80,00	0,00	11,00	-2,00	-2,00	-1,00	-3,00	-7,00	-24,00	3,00	-5676,00	-8,00	-1,00
-2,00	-5,00	-17,00	45,00	3,00	13,00	0,00	-9,00	1,00	-10,00	-6,00	-57,00	3,00	-5664,00	-11,00	-9,00
-3,00	-4,00	-12,00	21,00	0,00	9,00	-2,00	-15,00	2,00	-3,00	0,00	-76,00	8,00	-5650,00	-5,00	3,00
-7,00	-4,00	-6,00	-8,00	-1,00	4,00	-5,00	-17,00	-6,00	-1,00	1,00	-78,00	0,00	-5641,00	0,00	-11,00
-2,00	-2,00	-8,00	-31,00	-2,00	0,00	-6,00	-18,00	-2,00	-11,00	1,00	-65,00	-3,00	-5626,00	-6,00	-9,00
-3,00	0,00	3,00	-16,00	0,00	-3,00	-3,00	-8,00	-6,00	-9,00	0,00	-14,00	5,00	-5615,00	-4,00	12,00
-5,00	2,00	13,00	9,00	-1,00	-5,00	-3,00	1,00	-6,00	-2,00	-6,00	-9,00	0,00	-5604,00	-4,00	21,00
-7,00	2,00	2,00	0,00	2,00	-5,00	-4,00	1,00	-7,00	-3,00	-8,00	-13,00	1,00	-5592,00	-3,00	34,00
-5,00	4,00	-11,00	-30,00	0,00	14,00	-1,00	6,00	-3,00	3,00	-6,00	25,00	2,00	-5579,00	-1,00	23,00
-6,00	4,00	-1,00	-49,00	-1,00	31,00	0,00	8,00	9,00	0,00	-5,00	34,00	-10,00	-5567,00	-8,00	-3,00
0,00	0,00	2,00	-48,00	-2,00	30,00	-1,00	-5,00	11,00	10,00	-1,00	39,00	0,00	-5557,00	-15,00	-16,00
-2,00	-4,00	-6,00	-30,00	0,00	20,00	-1,00	-20,00	-3,00	16,00	9,00	52,00	9,00	-5543,00	-11,00	-12,00
-9,00	-7,00	-15,00	-16,00	4,00	6,00	0,00	-26,00	4,00	-3,00	0,00	81,00	-6,00	-5530,00	-8,00	2,00
-8,00	-7,00	-8,00	-17,00	4,00	-2,00	-2,00	-15,00	0,00	7,00	-8,00	92,00	6,00	-5516,00	-8,00	10,00
-8,00	-10,00	6,00	-2,00	2,00	-11,00	-2,00	-7,00	-7,00	4,00	3,00	55,00	21,00	-5504,00	-4,00	7,00
-3,00	-11,00	11,00	19,00	3,00	-29,00	-1,00	-9,00	1,00	-10,00	6,00	64,00	9,00	-5491,00	-4,00	7,00
-3,00	-10,00	-4,00	48,00	3,00	-40,00	-4,00	2,00	0,00	6,00	-12,00	76,00	10,00	-5478,00	2,00	6,00
-4,00	-7,00	-7,00	105,00	4,00	-32,00	-4,00	11,00	6,00	6,00	-13,00	33,00	5,00	-5468,00	0,00	6,00
-3,00	0,00	3,00	151,00	3,00	-16,00	-1,00	14,00	10,00	-16,00	9,00	-21,00	-2,00	-5455,00	-10,00	7,00
-7,00	3,00	11,00	172,00	8,00	-12,00	-1,00	14,00	4,00	-13,00	3,00	-100,00	-1,00	-5442,00	-9,00	6,00
-2,00	-2,00	13,00	171,00	4,00	-8,00	2,00	7,00	0,00	-5,00	-1,00	-171,00	3,00	-5431,00	-4,00	11,00
-2,00	-2,00	7,00	69,00	0,00	-3,00	0,00	4,00	4,00	0,00	19,00	-147,00	0,00	-5419,00	-11,00	9,00
-6,00	0,00	2,00	-79,00	-3,00	-3,00	-1,00	-8,00	-2,00	0,00	-2,00	-70,00	7,00	-5408,00	-6,00	6,00
-10,00	4,00	6,00	-117,00	4,00	4,00	2,00	-15,00	-11,00	-8,00	-8,00	-25,00	5,00	-5395,00	-3,00	4,00
-12,00	6,00	3,00	-66,00	2,00	16,00	0,00	-20,00	-3,00	-11,00	1,00	-14,00	2,00	-5383,00	-8,00	2,00
-13,00	4,00	-4,00	-28,00	0,00	20,00	-4,00	-19,00	-10,00	-9,00	0,00	25,00	0,00	-5372,00	-4,00	-1,00
-7,00	2,00	-3,00	-23,00	0,00	16,00	-2,00	-9,00	-10,00	-3,00	3,00	37,00	-3,00	-5360,00	-8,00	0,00
-8,00	-4,00	1,00	-48,00	2,00	4,00	0,00	16,00	-3,00	-7,00	2,00	-4,00	-3,00	-5347,00	-9,00	4,00
-7,00	-9,00	6,00	-93,00	0,00	3,00	0,00	24,00	-6,00	-8,00	-4,00	7,00	-1,00	-5335,00	-4,00	2,00
-4,00	-3,00	2,00	-151,00	-2,00	2,00	1,00	6,00	-2,00	-1,00	2,00	57,00	2,00	-5324,00	-7,00	5,00
-1,00	-4,00	0,00	-140,00	0,00	-3,00	0,00	-4,00	2,00	-1,00	4,00	81,00	0,00	-5312,00	-8,00	9,00
-4,00	-10,00	2,00	-63,00	0,00	-20,00	-3,00	-7,00	2,00	-1,00	4,00	57,00	4,00	-5300,00	-4,00	4,00
-6,00	-9,00	4,00	-2,00	-1,00	-23,00	-3,00	-6,00	1,00	4,00	2,00	8,00	5,00	-5287,00	-8,00	0,00
-3,00	-8,00	6,00	24,00	0,00	-6,00	-6,00	-8,00	4,00	7,00	0,00	16,00	5,00	-5277,00	-4,00	2,00
-1,00	-3,00	5,00	-3,00	0,00	7,00	-7,00	-13,00	6,00	-2,00	2,00	19,00	4,00	-5263,00	-4,00	5,00
-5,00	-3,00	13,00	-69,00	-1,00	11,00	-5,00	-6,00	7,00	-7,00	-1,00	4,00	3,00	-5252,00	-6,00	3,00
-2,00	-3,00	1,00	-98,00	1,00	11,00	-2,00	16,00	0,00	-6,00	-1,00	13,00	5,00	-5240,00	-8,00	2,00
-1,00	-6,00	-11,00	-82,00	2,00	10,00	3,00	25,00	5,00	-1,00	0,00	25,00	7,00	-5227,00	-8,00	6,00
-6,00	-6,00	10,00	-35,00	11,00	6,00	0,00	9,00	6,00	-7,00	-2,00	33,00	8,00	-5216,00	-7,00	11,00
-5,00	0,00	24,00	1,00	-2,00	-4,00	-1,00	0,00	7,00	-3,00	1,00	-47,00	7,00	-5205,00	-4,00	12,00
-3,00	-1,00	-2,00	34,00	12,00	-21,00	-3,00	-1,00	5,00	-1,00	-1,00	-118,00	2,00	-5197,00	-4,00	14,00
-2,00	-1,00	-17,00	53,00	16,00	-34,00	-2,00	-4,00	2,00	7,00	-4,00	-58,00	1,00	-5184,00	-4,00	11,00
-5,00	-2,00	-3,00	11,00	0,00	-38,00	-2,00	-3,00	-2,00	4,00	0,00	-25,00	4,00	-5172,00	-4,00	1,00
-7,00	-6,00	-2,00	4,00	20,00	-29,00	-1,00	4,00	-6,00	-5,00	0,00	-16,00	5,00	-5159,00	-7,00	-9,00
-4,00	-5,00	0,00	-48,00	5,00	-10,00	-4,00	14,00	-6,00	-1,00	-2,00	32,00	1,00	-5149,00	-4,00	-1,00
-2,00	0,00	4,00	-117,00	-4,00	-6,00	-6,00	12,00	-4,00	7,00	-3,00	18,00	-3,00	-5136,00	-4,00	0,00
0,00	0,00	7,00	2,00	-4,00	-7,00	-2,00	7,00	-1,00	-5,00	-1,00	7,00	-2,00	-5128,00	-7,00	6,00
-4,00	3,00	0,00	144,00	-2,00	-6,00	-1,00	-4,00	-3,00	-6,00	2,00	55,00	-1,00	-5116,00	-10,00	10,00
6,00	4,00	0,00	121,00	13,00	2,00	-2,00	-4,00	-3,00	6,00	0,00	83,00	-8,00	-5105,00	-9,00	3,00
2,00	0,00	1,00	85,00	0,00	3,00	-1,00	0,00	2,00	-3,00	-3,00	57,00	0,00	-5094,00	-6,00	3,00
-9,00	-1,00	1,00	105,00	-6,00	3,00	2,00	-10,00	5,00	-6,00	-2,00	-11,00	5,00	-5084,00	-3,00	3,00
-6,00	1,00	-1,00	51,00	-4,00	-1,00	4,00	-16,00	2,00	-7,00	-1,00	-32,00	5,00	-5074,00	-7,00	6,00
3,00	2,00	4,00	-42,00	-3,00	6,00	4,00	-25,00	2,00	-2,00	4,00	-14,00	4,00	-5063,00	-8,00	13,00
